,movie_title,duration,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,num_user_for_reviews,num_critic_for_reviews,num_voted_users,cast_total_facebook_likes,movie_facebook_likes,plot_keywords,facenumber_in_poster,color,title_year,language,country,content_rating,aspect_ratio,movie_imdb_link,gross,budget,imdb_score,genre_1,genre_2
3432,The Blood of Heroes ,90.0,David Webb Peoples,73.0,Delroy Lindo,848.0,Joan Chen,643.0,Anna Katarina,26.0,43.0,21.0,4792,1526,999,battle|blood splatter|combat|game|showdown,2.0,Color,1989.0,English,Australia,R,1.33,http://www.imdb.com/title/tt0094764/?ref_=fn_tt_tt_1,882290.0,10000000.0,6.5,Action,Sci-Fi
3434,Driving Miss Daisy ,99.0,Bruce Beresford,78.0,Morgan Freeman,11000.0,Jessica Tandy,509.0,Patti LuPone,325.0,134.0,61.0,72324,12619,3000,1950s|african american|jewish|old age|widow,1.0,Color,1989.0,English,USA,PG,1.85,http://www.imdb.com/title/tt0097239/?ref_=fn_tt_tt_1,106593296.0,7500000.0,7.4,Comedy,Drama
3435,Soul Food ,115.0,George Tillman Jr.,88.0,Vanessa Williams,1000.0,Mekhi Phifer,1000.0,Vivica A. Fox,890.0,30.0,34.0,5275,4737,508,1990s|family relationships|food in title|sister|unity,6.0,Color,1997.0,English,USA,R,1.85,http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1,43490057.0,7500000.0,6.9,Comedy,Drama
3436,Rumble in the Bronx ,89.0,Stanley Tong,7.0,Françoise Yip,186.0,Anita Mui,147.0,Garvin Cross,36.0,81.0,62.0,29843,407,0,fight|gang|greed|street gang|wedding,1.0,Color,1995.0,Cantonese,Hong Kong,R,2.35,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,32333860.0,7500000.0,6.7,Action,Comedy
3438,Thank You for Smoking ,92.0,Jason Reitman,655.0,J.K. Simmons,24000.0,Cameron Bright,829.0,Todd Louiso,88.0,323.0,239.0,191998,25092,0,cigarette smoking|lobbyist|political satire|reporter|tobacco industry,0.0,Color,2005.0,English,USA,R,2.35,http://www.imdb.com/title/tt0427944/?ref_=fn_tt_tt_1,24792061.0,6500000.0,7.6,Comedy,Drama
3439,Hostel: Part II ,94.0,Eli Roth,0.0,Jay Hernandez,1000.0,Lauren German,683.0,Stanislav Ianevski,658.0,384.0,252.0,69989,4707,0,american|hostel|slovakia|torture|train,0.0,Color,2007.0,English,USA,R,2.35,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,17544812.0,10000000.0,5.4,Horror,Horror
3440,An Education ,100.0,Lone Scherfig,92.0,Dominic Cooper,3000.0,Olivia Williams,766.0,Ellie Kendrick,221.0,237.0,278.0,112138,4198,12000,1960s|age difference|france|loss of virginity|oxford,0.0,Color,2009.0,English,UK,PG-13,2.35,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,12574715.0,4500000.0,7.3,Drama,Drama
3442,The Hotel New Hampshire ,109.0,Tony Richardson,62.0,Joely Richardson,584.0,Beau Bridges,552.0,Nastassja Kinski,518.0,61.0,9.0,6595,2024,345,football|hotel|teenage girl|terrorist|wien,0.0,Color,1984.0,English,UK,R,1.85,http://www.imdb.com/title/tt0087428/?ref_=fn_tt_tt_1,5100000.0,7500000.0,6.0,Comedy,Drama
3443,Narc ,105.0,Joe Carnahan,248.0,Jason Patric,673.0,Chi McBride,466.0,Alan Van Sprang,147.0,214.0,127.0,34098,1442,1000,blood splatter|cover up|murder|police shootout|undercover,1.0,Color,2002.0,English,USA,R,1.85,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,10460089.0,7500000.0,7.2,Crime,Drama
3444,Men with Brooms ,102.0,Paul Gross,329.0,Molly Parker,611.0,Paul Gross,329.0,Kari Matchett,280.0,83.0,9.0,3709,1834,0,championship|coach|curling|marriage|rural setting,3.0,Color,2002.0,English,Canada,R,1.85,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,4239767.0,7500000.0,6.0,Comedy,Drama
3445,Witless Protection ,97.0,Charles Robert Carner,18.0,Ivana Milicevic,834.0,Jenny McCarthy,749.0,Richard Bull,742.0,20.0,35.0,5463,4091,140,fbi|polo|possum|sheriff|shotgun,2.0,Color,2008.0,English,USA,PG-13,1.85,http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1,4131640.0,7500000.0,3.1,Comedy,Crime
3447,Extract ,92.0,Mike Judge,406.0,J.K. Simmons,24000.0,Mila Kunis,15000.0,Clifton Collins Jr.,968.0,106.0,192.0,37530,41867,0,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,6.0,Color,2009.0,English,USA,R,1.85,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,10814185.0,8000000.0,6.2,Comedy,Crime
3450,Code 46 ,93.0,Michael Winterbottom,187.0,Samantha Morton,631.0,Om Puri,163.0,Natalie Mendoza,158.0,150.0,133.0,18109,1176,0,genetics|i.d.|love|sphinx|totalitarian,0.0,Color,2003.0,English,UK,R,2.35,http://www.imdb.com/title/tt0345061/?ref_=fn_tt_tt_1,197148.0,7500000.0,6.3,Drama,Romance
3453,Albert Nobbs ,113.0,Rodrigo García,127.0,Mia Wasikowska,3000.0,Michael McElhatton,415.0,Mark Williams,373.0,98.0,222.0,19616,4370,0,19th century|hotel|painter|waiter|woman pretending to be a man,3.0,Color,2011.0,English,UK,R,2.35,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,3014541.0,8000000.0,6.7,Drama,Drama
3456,Persepolis ,89.0,Vincent Paronnaud,10.0,Catherine Deneuve,963.0,Gena Rowlands,545.0,Danielle Darrieux,106.0,158.0,242.0,70194,1754,14000,dream|girl|iran|islamic revolution|revolution,0.0,Color,2007.0,French,France,PG-13,1.85,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,4443403.0,7300000.0,8.0,Animation,Biography
3459,The Neon Demon ,118.0,Nicolas Winding Refn,0.0,Keanu Reeves,18000.0,Bella Heathcote,860.0,Charles Baker,500.0,73.0,253.0,9866,19879,0,beauty|cannibalism|fashion|lesbian|model,2.0,Color,2016.0,English,France,R,2.35,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,1330827.0,7000000.0,7.0,Horror,Thriller
3460,Harry Brown ,97.0,Daniel Barber,12.0,Joseph Gilgun,788.0,Jack O'Connell,698.0,Sean Harris,641.0,224.0,224.0,74435,2486,0,bayonet|death|police|self defense|widower,1.0,Color,2009.0,English,UK,R,2.35,http://www.imdb.com/title/tt1289406/?ref_=fn_tt_tt_1,1818681.0,7300000.0,7.2,Action,Crime
3461,Spider-Man 3 ,156.0,Sam Raimi,0.0,J.K. Simmons,24000.0,James Franco,11000.0,Kirsten Dunst,4000.0,1902.0,392.0,383071,46055,0,sandman|spider man|symbiote|venom|villain,0.0,Color,2007.0,English,USA,PG-13,2.35,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,336530303.0,258000000.0,6.2,Action,Adventure
3462,The Omega Code ,100.0,Robert Marcarelli,0.0,George Coe,488.0,William Hootkins,488.0,Ayla Kell,440.0,206.0,39.0,4682,2428,129,code|evil|false accusation|megalomaniac|torah,0.0,Color,1999.0,English,USA,PG-13,1.37,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,12610552.0,7500000.0,3.5,Action,Adventure
3463,Juno ,96.0,Jason Reitman,655.0,J.K. Simmons,24000.0,Jennifer Garner,3000.0,Rainn Wilson,973.0,881.0,387.0,414335,28817,10000,adoption|baby|friend|pregnancy|school,0.0,Color,2007.0,English,USA,PG-13,1.85,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,143492840.0,7500000.0,7.5,Comedy,Drama
3465,Diamonds Are Forever ,120.0,Guy Hamilton,82.0,Desmond Llewelyn,244.0,Lois Maxwell,177.0,Jill St. John,175.0,276.0,120.0,74249,1105,0,cat|diamond|ford mustang|james bond 007|yanked off bikini top,2.0,Color,1971.0,English,UK,GP,2.35,http://www.imdb.com/title/tt0066995/?ref_=fn_tt_tt_1,43800000.0,7200000.0,6.7,Action,Adventure
3466,The Godfather ,175.0,Francis Ford Coppola,0.0,Al Pacino,14000.0,Marlon Brando,10000.0,Robert Duvall,3000.0,2238.0,208.0,1155770,28122,43000,crime family|mafia|organized crime|patriarch|rise to power,1.0,Color,1972.0,English,USA,R,1.85,http://www.imdb.com/title/tt0068646/?ref_=fn_tt_tt_1,134821952.0,6000000.0,9.2,Crime,Drama
3467,Flashdance ,95.0,Adrian Lyne,213.0,Michael Nouri,225.0,Cynthia Rhodes,174.0,Lee Ving,92.0,128.0,51.0,35172,791,0,ballet school|dance|dancer|overalls|steel worker,0.0,Color,1983.0,English,USA,R,1.85,http://www.imdb.com/title/tt0085549/?ref_=fn_tt_tt_1,94900000.0,4000000.0,6.1,Drama,Music
3468,500 Days of Summer ,95.0,Marc Webb,464.0,Joseph Gordon-Levitt,23000.0,Chloë Grace Moretz,17000.0,Zooey Deschanel,11000.0,494.0,331.0,376600,54075,40000,friend|greeting card|office|summer|true love,43.0,Color,2009.0,English,USA,PG-13,2.35,http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1,32391374.0,7500000.0,7.7,Comedy,Drama
3469,The Piano ,121.0,Jane Campion,319.0,Holly Hunter,1000.0,Ian Mune,18.0,Geneviève Lemon,11.0,241.0,83.0,63931,1051,0,adultery|daughter|male rear nudity|new zealand|piano,1.0,Color,1993.0,English,New Zealand,R,1.85,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,40158000.0,7000000.0,7.6,Drama,Music
3470,Magic Mike ,110.0,Steven Soderbergh,0.0,Channing Tatum,17000.0,Alex Pettyfer,15000.0,Matthew McConaughey,11000.0,281.0,324.0,108843,46646,54000,bank|male nudity|male objectification|male stripper|stripper,1.0,Color,2012.0,English,USA,R,2.35,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,113709992.0,7000000.0,6.1,Comedy,Drama
3471,Darkness Falls ,96.0,Jonathan Liebesman,474.0,Sullivan Stapleton,1000.0,Emma Caulfield,970.0,Angus Sampson,82.0,369.0,140.0,25870,2212,2000,boy|darkness|light|tooth|tooth fairy,0.0,Color,2003.0,English,USA,PG-13,2.35,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,32131483.0,11000000.0,4.9,Horror,Mystery
3472,Live and Let Die ,121.0,Guy Hamilton,82.0,Yaphet Kotto,581.0,Geoffrey Holder,547.0,Clifton James,189.0,251.0,136.0,74957,1865,0,british|cards|heroin|murder|tarot card,3.0,Color,1973.0,English,UK,PG,1.66,http://www.imdb.com/title/tt0070328/?ref_=fn_tt_tt_1,35400000.0,7000000.0,6.8,Action,Adventure
3473,My Dog Skip ,95.0,Jay Russell,13.0,Clint Howard,1000.0,Frankie Muniz,934.0,Cody Linley,430.0,149.0,79.0,16651,2515,0,1940s|dog|mississippi|puppy|veteran,0.0,Color,2000.0,English,USA,PG,1.37,http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1,34099640.0,5000000.0,7.0,Drama,Family
3475,Jumping the Broom ,112.0,Salim Akil,70.0,Gary Dourdan,1000.0,Loretta Devine,912.0,Laz Alonso,826.0,59.0,52.0,7973,5959,0,martha's vineyard|mother|older woman younger man relationship|wedding|weekend,8.0,Color,2011.0,English,USA,PG-13,1.85,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,37295394.0,6600000.0,5.7,Comedy,Drama
3476,The Great Gatsby ,143.0,Baz Luhrmann,1000.0,Leonardo DiCaprio,29000.0,Elizabeth Debicki,509.0,Steve Bisley,76.0,753.0,490.0,362933,29769,115000,ingratitude|mansion|party|title appears in writing|tragedy,4.0,Color,2013.0,English,Australia,PG-13,2.35,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,144812796.0,105000000.0,7.3,Drama,Romance
3477,"Good Night, and Good Luck. ",93.0,George Clooney,0.0,Robert Downey Jr.,21000.0,Tate Donovan,650.0,Alex Borstein,566.0,526.0,351.0,84070,22745,0,cbs|expose|fear|paranoia|reporter,0.0, Black and White,2005.0,English,USA,PG,1.85,http://www.imdb.com/title/tt0433383/?ref_=fn_tt_tt_1,31501218.0,7500000.0,7.5,Biography,Drama
3478,Capote ,110.0,Bennett Miller,152.0,Philip Seymour Hoffman,22000.0,Michael J. Burg,68.0,Kwesi Ameyaw,27.0,416.0,271.0,100571,22140,0,book|holcomb kansas|kansas|killer|truman capote,1.0,Color,2005.0,English,Canada,R,2.35,http://www.imdb.com/title/tt0379725/?ref_=fn_tt_tt_1,28747570.0,7000000.0,7.4,Biography,Crime
3479,Desperado ,104.0,Robert Rodriguez,0.0,Quentin Tarantino,16000.0,Steve Buscemi,12000.0,Salma Hayek,4000.0,202.0,93.0,138707,33758,0,crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many,0.0,Color,1995.0,English,USA,R,1.85,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1,25625110.0,7000000.0,7.2,Action,Crime
3482,Logan's Run ,119.0,Michael Anderson,23.0,Farrah Fawcett,1000.0,Jenny Agutter,659.0,Peter Ustinov,440.0,242.0,112.0,39847,2951,0,cat|computer|cult film|runner|sanctuary,1.0,Color,1976.0,English,USA,PG,2.35,http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1,25000000.0,9000000.0,6.8,Action,Adventure
3483,The Man with the Golden Gun ,125.0,Guy Hamilton,82.0,Christopher Lee,16000.0,Hervé Villechaize,387.0,Desmond Llewelyn,244.0,258.0,118.0,73950,17611,2000,assassin|bikini|girl in a bikini|mission|secret agent,3.0,Color,1974.0,English,UK,PG,1.66,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1,21000000.0,13000000.0,6.8,Action,Adventure
3484,Action Jackson ,96.0,Craig R. Baxley,22.0,Bill Duke,1000.0,Vanity,841.0,Carl Weathers,794.0,65.0,35.0,7569,5282,978,murder|power|psychotronic|tough cop|union,2.0,Color,1988.0,English,USA,R,1.85,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,20257000.0,7000000.0,5.2,Action,Comedy
3485,The Descent ,100.0,Neil Marshall,197.0,MyAnna Buring,513.0,Shauna Macdonald,239.0,Craig Conway,159.0,1100.0,342.0,154938,1379,10000,cave|expedition|friendship between women|group of friends|survival horror,0.0,Color,2005.0,English,UK,R,2.35,http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1,26005908.0,3500000.0,7.2,Adventure,Horror
3487,Devil's Due ,89.0,Matt Bettinelli-Olpin,14.0,Zach Gilford,971.0,Allison Miller,479.0,Vanessa Ray,270.0,120.0,137.0,13913,2517,0,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,0.0,Color,2014.0,English,USA,R,1.85,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,15818967.0,7000000.0,4.0,Horror,Mystery
3488,Flirting with Disaster ,92.0,David O. Russell,737.0,Lily Tomlin,718.0,Mary Tyler Moore,524.0,David Patrick Kelly,380.0,105.0,50.0,15088,2240,824,adoption|armpit fetish|mistaken identity|new mexico|overalls,3.0,Color,1996.0,English,USA,R,1.85,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,14891000.0,7000000.0,6.8,Comedy,Comedy
3489,The Devil's Rejects ,109.0,Rob Zombie,0.0,Sid Haig,1000.0,Ken Foree,649.0,Lew Temple,597.0,687.0,261.0,76267,3544,0,escape|police|road trip|sheriff|texas,0.0,Color,2005.0,English,USA,R,1.85,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,16901126.0,7000000.0,6.9,Crime,Horror
3491,Dope ,103.0,Rick Famuyiwa,44.0,Kimberly Elise,637.0,Rick Fox,256.0,Kiersey Clemons,190.0,89.0,180.0,56605,1342,23000,african american|geek|hip hop|party|tomboy,3.0,Color,2015.0,English,USA,R,2.35,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,17474107.0,7000000.0,7.3,Comedy,Crime
3492,In Too Deep ,95.0,Michael Rymer,48.0,LL Cool J,1000.0,Omar Epps,865.0,Nia Long,826.0,29.0,28.0,4598,4837,375,cunnilingus|oral sex|police|sex scene|undercover,1.0,Color,1999.0,English,USA,R,2.35,http://www.imdb.com/title/tt0160401/?ref_=fn_tt_tt_1,14003141.0,7000000.0,6.1,Crime,Drama
3493,Skyfall ,143.0,Sam Mendes,0.0,Albert Finney,883.0,Helen McCrory,563.0,Rory Kinnear,393.0,1498.0,750.0,522048,2039,80000,brawl|childhood home|computer cracker|intelligence agency|terrorist cell,0.0,Color,2012.0,English,UK,PG-13,2.35,http://www.imdb.com/title/tt1074638/?ref_=fn_tt_tt_1,304360277.0,200000000.0,7.8,Action,Adventure
3494,House of 1000 Corpses ,105.0,Rob Zombie,0.0,Sid Haig,1000.0,Matthew McGrory,340.0,Erin Daniels,303.0,922.0,202.0,60709,2444,0,actor playing multiple roles|axe|dark comedy|masked man|sadism,0.0, Black and White,2003.0,English,USA,R,1.85,http://www.imdb.com/title/tt0251736/?ref_=fn_tt_tt_1,12583510.0,7000000.0,6.0,Horror,Horror
3496,A Serious Man ,106.0,Ethan Coen,1000.0,Michael Stuhlbarg,816.0,Fred Melamed,105.0,Peter Breitmayer,98.0,324.0,341.0,102125,1120,10000,bar mitzvah|jewish|marital breakup|nose job|rabbi,1.0,Color,2009.0,English,USA,R,1.85,http://www.imdb.com/title/tt1019452/?ref_=fn_tt_tt_1,9190525.0,7000000.0,7.0,Comedy,Drama
3497,Get Low ,100.0,Aaron Schneider,11.0,Bill Murray,13000.0,Robert Duvall,3000.0,Bill Cobbs,970.0,97.0,160.0,19147,19330,0,funeral|funeral home|hermit|party|secret,1.0,Color,2009.0,English,USA,PG-13,2.35,http://www.imdb.com/title/tt1194263/?ref_=fn_tt_tt_1,9176553.0,7500000.0,7.1,Drama,Mystery
3498,Warlock ,103.0,Steve Miner,49.0,Julian Sands,687.0,Richard E. Grant,554.0,Lori Singer,304.0,79.0,31.0,11668,1990,0,17th century|book|death|warlock|witch hunter,0.0,Color,1989.0,English,USA,R,1.85,http://www.imdb.com/title/tt0098622/?ref_=fn_tt_tt_1,9094451.0,7000000.0,6.2,Action,Fantasy
3500,A Single Man ,99.0,Tom Ford,192.0,Colin Firth,14000.0,Teddy Sears,343.0,Keri Lynn Pratt,292.0,247.0,281.0,83182,14816,16000,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,2.0,Color,2009.0,English,USA,R,2.35,http://www.imdb.com/title/tt1315981/?ref_=fn_tt_tt_1,9166863.0,7000000.0,7.6,Drama,Romance
3501,The Last Temptation of Christ ,164.0,Martin Scorsese,17000.0,Irvin Kershner,883.0,Barbara Hershey,618.0,Roberts Blossom,159.0,308.0,114.0,39680,1934,0,carpenter|exorcism|faith|reference to jesus christ|temptation,0.0,Color,1988.0,English,USA,R,1.85,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,8373585.0,7000000.0,7.6,Drama,Drama
3502,Outside Providence ,96.0,Michael Corrente,30.0,Jonathan Brandis,761.0,George Wendt,412.0,Shawn Hatosy,407.0,100.0,72.0,7736,2018,0,class|cornwall connecticut|dog|friend|pawtucket rhode island,3.0,Color,1999.0,English,USA,R,1.85,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,7292175.0,7000000.0,6.4,Comedy,Drama
3503,Bride & Prejudice ,122.0,Gurinder Chadha,98.0,Indira Varma,729.0,Martin Henderson,579.0,Anupam Kher,397.0,276.0,119.0,17436,2321,0,bollywood|india|jane austen|london england|travel,1.0,Color,2004.0,English,UK,PG-13,2.35,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,6601079.0,7000000.0,6.2,Comedy,Drama
3504,Rabbit-Proof Fence ,94.0,Phillip Noyce,176.0,Roy Billing,116.0,David Gulpilil,93.0,Deborah Mailman,46.0,249.0,74.0,23486,312,0,aborigine|based on true story|colonialism|fence|half caste,1.0,Color,2002.0,Aboriginal,Australia,PG,2.35,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,6165429.0,6000000.0,7.5,Adventure,Biography
3505,Who's Your Caddy? ,93.0,Don Michael Paul,70.0,Jeffrey Jones,692.0,Faizon Love,585.0,Lil' Wayne,442.0,46.0,25.0,13815,3128,446,2000s|golf caddy|golf course|golfer|question mark in title,0.0,Color,2007.0,English,USA,PG-13,1.85,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,5694308.0,7000000.0,2.0,Comedy,Sport
3506,Split Second ,96.0,Tony Maylam,6.0,Michael J. Pollard,206.0,Alun Armstrong,192.0,Alastair Duncan,38.0,75.0,39.0,8391,493,0,appearing from water|breasts|creature|partner|water,0.0,Color,1992.0,English,UK,R,1.85,http://www.imdb.com/title/tt0105459/?ref_=fn_tt_tt_1,5430822.0,7000000.0,6.2,Action,Crime
3508,The Other Side of Heaven ,113.0,Mitch Davis,7.0,Anne Hathaway,11000.0,Nathaniel Lees,43.0,Miriama Smith,35.0,85.0,27.0,3203,11116,650,1950s|idaho|love|missionary|mormon,2.0,Color,2001.0,English,USA,PG,1.85,http://www.imdb.com/title/tt0250371/?ref_=fn_tt_tt_1,4720371.0,7000000.0,6.5,Adventure,Biography
3511,Redbelt ,99.0,David Mamet,342.0,Alice Braga,1000.0,Randy Couture,518.0,Jose Pablo Cantillo,501.0,119.0,158.0,18561,2158,0,bar|debt|fight|instructor|jujitsu,0.0,Color,2008.0,English,USA,R,2.35,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,2344847.0,7000000.0,6.8,Drama,Sport
3512,Cyrus ,91.0,Jay Duplass,157.0,Matt Walsh,490.0,Tim Guinee,259.0,Katie Aselton,224.0,126.0,223.0,29967,1136,0,21 year old|forename as title|musician|party|rearview mirror,2.0,Color,2010.0,English,USA,R,1.85,http://www.imdb.com/title/tt1336617/?ref_=fn_tt_tt_1,7455447.0,7000000.0,6.3,Comedy,Drama
3513,A Dog of Flanders ,100.0,Kevin Brodie,0.0,Bruce McGill,655.0,Cheryl Ladd,476.0,Jack Warden,359.0,20.0,25.0,781,1906,157,artist|box office flop|dog|drawing|flanders,0.0,Color,1999.0,English,USA,PG,1.85,http://www.imdb.com/title/tt0160216/?ref_=fn_tt_tt_1,2148212.0,7000000.0,6.3,Drama,Family
3514,Auto Focus ,105.0,Paul Schrader,261.0,Ed Begley Jr.,783.0,Michael McKean,658.0,Kurt Fuller,617.0,147.0,97.0,11387,2684,357,friendship|photography|radio|sex addict|video,3.0,Color,2002.0,English,USA,R,1.85,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,2062066.0,7000000.0,6.6,Biography,Crime
3515,Factory Girl ,99.0,George Hickenlooper,60.0,Hayden Christensen,4000.0,Jimmy Fallon,787.0,Beth Grant,628.0,106.0,117.0,18355,6526,3000,andy warhol|female nudity|public nudity|singer|socialite,0.0,Color,2006.0,English,USA,R,1.85,http://www.imdb.com/title/tt0432402/?ref_=fn_tt_tt_1,1654367.0,7000000.0,6.4,Biography,Drama
3516,We Need to Talk About Kevin ,112.0,Lynne Ramsay,159.0,Ezra Miller,3000.0,Siobhan Fallon Hogan,294.0,Ashley Gerasimovich,77.0,301.0,389.0,95529,3547,38000,archery|defiance|mental illness|psychopath|toilet training,0.0,Color,2011.0,English,UK,R,2.35,http://www.imdb.com/title/tt1242460/?ref_=fn_tt_tt_1,1738692.0,7000000.0,7.5,Drama,Thriller
3518,The Mighty Macs ,99.0,Tim Chambers,2.0,Ellen Burstyn,1000.0,Marley Shelton,690.0,Jennifer Butler,455.0,12.0,34.0,1119,2589,797,basketball|catholic|coach|college|nun,2.0,Color,2009.0,English,USA,G,2.35,http://www.imdb.com/title/tt1034324/?ref_=fn_tt_tt_1,1889522.0,7000000.0,6.5,Drama,Sport
3520,Mother and Child ,125.0,Rodrigo García,127.0,Naomi Watts,6000.0,Jimmy Smits,941.0,Carla Gallo,798.0,65.0,161.0,9727,8876,0,adoption|baby|girl|lawyer|sex,6.0,Color,2009.0,English,USA,R,2.35,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1,1110286.0,4825000.0,7.2,Drama,Romance
3521,March or Die ,107.0,Dick Richards,6.0,Catherine Deneuve,963.0,Terence Hill,750.0,Jack O'Halloran,375.0,26.0,6.0,2215,2209,122,arab|bare chested male|foreign legion|french foreign legion|morocco,1.0,Color,1977.0,English,UK,PG,1.85,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,1000000.0,9000000.0,6.3,Adventure,Drama
3522,Les visiteurs ,107.0,Jean-Marie Poiré,8.0,Christian Clavier,106.0,Isabelle Nanty,54.0,Valérie Lemercier,39.0,78.0,16.0,24438,215,0,distant past|future time travel|nobleman|squire|trapped in the past,1.0,Color,1993.0,French,France,R,2.35,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,700000.0,50000000.0,7.0,Comedy,Fantasy
3523,Somewhere ,97.0,Sofia Coppola,0.0,Nathalie Fay,227.0,Chris Pontius,218.0,Erin Wasson,106.0,198.0,301.0,35848,684,0,actor|boredom|luxury hotel|party|trip,0.0,Color,2010.0,English,USA,R,1.85,http://www.imdb.com/title/tt1421051/?ref_=fn_tt_tt_1,1768416.0,7000000.0,6.3,Comedy,Drama
3525,Chairman of the Board ,95.0,Alex Zamm,43.0,Taylor Negron,1000.0,Raquel Welch,788.0,Larry Miller,611.0,62.0,12.0,5143,5213,724,box office flop|company|invention|roommate|surfer,1.0,Color,1998.0,English,USA,PG-13,1.85,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1,306715.0,10000000.0,2.3,Comedy,Comedy
3526,Hesher ,106.0,Spencer Susser,58.0,Joseph Gordon-Levitt,23000.0,Natalie Portman,20000.0,Rainn Wilson,973.0,99.0,134.0,43965,44969,19000,bully|car|car accident|fire|vomiting,0.0,Color,2010.0,English,USA,R,2.35,http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1,382946.0,7000000.0,7.1,Drama,Drama
